/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_266.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_266.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_266.jpg,-0.1301897,0,0,18.50923
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_355.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_355.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_355.jpg,-0.1284459,0,0,18.40391
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_441.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_441.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_441.jpg,-0.1276228,0,0,18.25346
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_523.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_523.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_523.jpg,-0.1194615,0,0,18.10526
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_601.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_601.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_601.jpg,-0.09627511,0,0,17.95558
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_679.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_679.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_679.jpg,-0.06157924,0,0,17.80252
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_759.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_759.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_759.jpg,-0.02748326,0,0,17.64186
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_834.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_834.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_834.jpg,-0.02273996,0,0,17.48392
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_910.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_910.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_910.jpg,-0.02273996,0,0,17.33773
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/center_2017_03_28_22_05_15_984.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/left_2017_03_28_22_05_15_984.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/from_side/IMG/right_2017_03_28_22_05_15_984.jpg,-0.02273996,0,0,17.22881
