/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_125.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_125.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_125.jpg,0,0,0,2.701204
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_207.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_207.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_207.jpg,0,0,0,2.679496
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_290.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_290.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_290.jpg,0,0,0,2.657962
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_358.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_358.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_358.jpg,0,0,0,2.641925
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_440.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_440.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_440.jpg,0,0,0,2.620693
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_523.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_523.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_523.jpg,0,0,0,2.594393
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_590.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_590.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_590.jpg,0,0,0,2.578739
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_657.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_657.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_657.jpg,0,0,0,2.56318
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_724.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_724.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_724.jpg,0,0,0,2.542581
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_807.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_807.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_807.jpg,0,0.1983871,0,2.658916
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_890.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_890.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_890.jpg,0,0.4455569,0,2.943679
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/center_2017_03_28_20_52_18_957.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/left_2017_03_28_20_52_18_957.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/second_track/IMG/right_2017_03_28_20_52_18_957.jpg,0,0.64692,0,3.346393
