/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_493.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_493.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_493.jpg,-0.00393562,1,0,30.18999
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_570.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_570.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_570.jpg,-0.00393562,1,0,30.18999
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_647.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_647.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_647.jpg,-0.00393562,1,0,30.19001
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_727.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_727.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_727.jpg,-0.00393562,1,0,30.18998
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_804.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_804.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_804.jpg,-0.00393562,1,0,30.19001
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_881.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_881.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_881.jpg,-0.00393562,1,0,30.19
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_32_960.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_32_960.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_32_960.jpg,-0.00393562,1,0,30.18999
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_33_037.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_33_037.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_33_037.jpg,-0.00393562,1,0,30.19001
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_33_116.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_33_116.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_33_116.jpg,-0.00393562,1,0,30.19
/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/center_2017_03_28_18_05_33_197.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/left_2017_03_28_18_05_33_197.jpg,/Users/shika/projects/CarND-Behavioral-Cloning-P3/samples/turning/IMG/right_2017_03_28_18_05_33_197.jpg,-0.00393562,1,0,30.19001
